deviceid,appversion,timestamp,temperature
810EBM32TZ4K,V1.0.0,2019-07-12 14:20:00,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:20:05,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:20:10,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:20:15,28.0
810EBM32TZ4K,V1.0.0,2019-07-12 14:20:20,28.0
